timestamp,btc-usdt,btc-krw,ftm-usdt,yfi-usdt,zil-usdt,vet-btc,matic-btc,kava-usdt,dent-usdt,fet-usdt,dka-krw,ant-usdt,elf-krw,atom-krw,grs-krw,bchsv-krw,knc-krw,bch-btc,jst-krw,rose-busd,tel-usdt,dappt-usdt,stox-usdt,bnbup-usdt,vite-usdt,bcd-usdt,algo-busd,ht-eth,bts-usdt,fun-usdt,lsk-usdt,iq-usdt,crv-busd,kmd-usdt,ctsi-btc,nsure-usdt,dash-eth,doge-usdc,stafi-usdt,gtx-usdt,cvp-usdt,ltc-bch,usdc-weth,weth-usdt,dai-weth,wbtc-weth,uni-weth,usdc-usdt,hex-weth,sushi-weth,link-weth,weth-ampl,strong-weth,hex-usdc,matic-weth,dai-usdc,yfi-weth,sand-weth,pols-weth,weth-swap,weth-crv,wbtc-usdc,cel-weth,snx-weth,kp3r-weth,bal-weth,weth-rari,albt-weth,gala-weth,api3-weth,1inch-weth,comp-weth,dai-usdt,ersdl-weth,xor-weth,ren-weth,bid-weth,mkr-weth,prq-weth,mta-weth
2022-09-21,19009.982395159663,26862969.892927513,0.2272886876268249,8425.0,0.03165,1.18e-06,3.828e-05,1.467,0.000922,0.082,56.9,1.616,186.0,19920.0,531.0,69030.0,1809.0,0.005945386015876788,35.4,0.05675,0.00136432,0.00094,0.33,29.26,0.02555,0.1599,0.3221,0.003416060655635087,0.01449,0.00736,0.958,0.004934,0.92,0.2596,7.02e-06,0.0197,0.03034339578022826,0.05873,0.3191,4.178348602598064,0.3498,0.4649010898125239,0.0007498203163841707,1335.2849266676722,0.0007498599363721171,14.284450073228296,0.0040618061358816656,0.9999359688952074,2.33754352754573e-05,0.0007848859546369452,0.005228659169800503,1406.6747411395227,0.00456293212490373,0.03147601632007274,0.0005516386303071196,1.0000279569042823,6.309372733825759,0.0006333689483171197,0.00034626524052365173,6301.275139279538,1447.0958695430618,19145.96140961696,0.0011489596967284303,0.001758844528196669,0.0725531241560336,0.004055177099860084,551.4023389035301,3.154801076812133e-05,3.113607317805198e-05,0.0011610373569503592,0.00043944729391871677,0.040887581831564934,1.0,4.307763039961476e-06,0.0015387077036149517,7.541338336435275e-05,9.57396962380669e-07,0.46061375645116454,7.983188581993429e-05,0.00010530585452130201
2022-09-22,19024.343532157684,27137802.457208954,0.2295490863753783,8294.552457602787,0.03279,1.18e-06,3.89e-05,1.4969999999999999,0.000951,0.0818,57.6,1.649,187.0,20370.0,495.0,70400.0,1770.0,0.006,35.5,0.05753,0.00135,0.000876,0.331,29.95,0.02596,0.1605,0.3645,0.0035042672582665238,0.01236,0.00732,0.946,0.004896,0.907,0.2678,7.18e-06,0.0188,0.03193,0.05897,0.3228843730677515,4.1958698998883825,0.334,0.46202703674715934,0.0007793175544765214,1283.6242120851264,0.0007773571923711813,14.78730784600291,0.0044197440227336845,0.9999904800596022,2.3959585786354518e-05,0.0008232532720712259,0.005390712047145717,1373.1153854772406,0.004823266975937379,0.031033310940751326,0.0005739638180666277,1.0000217208872226,6.4439516050985715,0.0006710820166071815,0.00034821752437781217,6240.3032484111345,1427.2547205131204,19059.649801221713,0.0012531623048117363,0.0018696236762046697,0.07197471377184955,0.004113238172322855,546.6928821470281,3.192011639840968e-05,3.230744864647368e-05,0.0011983122255194605,0.0004520096364297787,0.045777586333746983,0.9998000399920016,4.234156819403168e-06,0.0012061907512557037,8.392480591959831e-05,9.24172342993323e-07,0.48705590089732864,7.785714928627773e-05,0.00010561273513972697
2022-09-23,19009.174356434312,27260341.21330303,0.23011777754648005,8347.002606231836,0.03284,1.21e-06,3.947e-05,1.544,0.000951,0.0846,58.4,1.63,189.0,20480.0,484.0,71100.0,1750.0,0.0061,36.0,0.06004,0.00132994,0.000774,0.334,31.5,0.02545467826587494,0.1631,0.3813,0.00344285,0.01132,0.00733,0.951,0.00495,0.905,0.2616,7.31e-06,0.0193,0.0317,0.06138,0.3243142997248948,4.1946,0.3329,0.45869568335198296,0.0007668473124980151,1304.0264023882096,0.0007675222117215191,14.506911496269508,0.004464508940347461,1.0000397043713383,2.4092346148424173e-05,0.0008154028632451514,0.005493438370966391,1250.7333139277976,0.004938466860090402,0.03152219128262009,0.0005716090493052164,0.9999428815620821,6.3593765984468105,0.0006784737292721334,0.00036478417361907414,6502.148622392404,1432.5795287244432,18960.56990249408,0.0012271960834736141,0.0018678983511006722,0.07609490944561495,0.004052589507348658,544.7935489477859,3.054131213476541e-05,3.1784030540868485e-05,0.0011858023953101333,0.00045422003314265764,0.047421176467074944,1.0,4.18494247020402e-06,0.0017347221385024905,8.436416100865507e-05,8.891224467645475e-07,0.5015073574230204,7.758761401912423e-05,0.00010288477825539783
2022-09-24,19094.89083666703,27407848.092497833,0.23339069698213208,8426.19,0.03292,1.2263e-06,4.035e-05,1.554,0.000963,0.0839,58.7,1.657,191.0,20070.0,466.0,71800.0,1735.0,0.006295,36.0,0.06293,0.0013675055877885624,0.000849,0.336,33.610491881917326,0.02501,0.1649,0.3813,0.0034105180495924052,0.01117,0.00735,0.96,0.004977292012933466,0.94,0.2634,7.41e-06,0.0192,0.03172,0.06569,0.3285134481709736,4.2425,0.3318,0.45696450390112836,0.0007532566075456972,1327.5194328986415,0.0007538760741781819,14.339309376678415,0.004479124535506938,1.0,2.4035244124920355e-05,0.0008237268461332157,0.005735304836725625,1240.177646523085,0.004918975484087986,0.03187171618322269,0.0005800866417720282,0.9999563484367943,6.3208757951137535,0.0006911413090526044,0.0003588340659501438,6639.48253081148,1418.3067180222442,19095.464085239888,0.0011657378899931547,0.0018728007059776862,0.07415575906732444,0.004087710185344588,543.2502703042803,3.0173925234384988e-05,3.180212136335997e-05,0.001252108202903997,0.0004554458202149363,0.047150285368387834,1.0000790221435842,4.13087570601974e-06,0.0020422509170291373,8.308256904465883e-05,9.532434967085092e-07,0.5116068768506148,7.644412654226465e-05,0.0001018239379826277
2022-09-25,18971.311197332245,27294280.341573995,0.2272,8259.311253583921,0.03213,1.2e-06,3.971e-05,1.5270000000000001,0.0009509651265517374,0.0813,59.6,1.623,190.0,20280.0,460.0,70720.0,1710.0,0.006145,35.8,0.06108,0.0013518031119919643,0.0010399355069932652,0.33,31.85,0.02443,0.1663,0.3903,0.0033898374800928016,0.010980013863996121,0.007310281985290023,0.97,0.00515,0.913,0.2712,7.35e-06,0.0197,0.0318,0.06268,0.3272,4.207174923882942,0.33,0.46257981847321117,0.0007642974100897006,1309.0747120059777,0.0007669267412701078,14.510956579199577,0.00443440347003277,0.9999595884977719,2.5496341408960572e-05,0.0008120726285851094,0.0060003561918709186,1135.4164091287944,0.004907824238534232,0.033432334668630964,0.000574391773641337,0.999937145577809,6.268474717705802,0.0006719895231161149,0.0003660925861086123,6415.171553298725,1436.8003357231382,18942.461415795628,0.0010957470035270027,0.0018329302784402608,0.07310919579876031,0.004091938829683964,542.8149573949313,3.0204896298239408e-05,3.14306328615097e-05,0.0012545618168926954,0.0004603041317439298,0.04765073630396285,1.0,3.823044204103341e-06,0.0020626671161360485,8.287529798283808e-05,9.435686268697816e-07,0.5321170094021825,7.285991113927052e-05,0.00010177936177658672
2022-09-26,19071.55042470333,27401961.987205185,0.2268,8178.463064024513,0.03145,1.18e-06,3.918e-05,1.4849999999999999,0.000923,0.0801,57.8,1.597,187.0,20420.0,439.0,74020.0,1660.0,0.006049076716791958,36.7,0.06199,0.0013389075601103295,0.0008919579150389264,0.325,31.443512774486962,0.02368,0.1645,0.3666,0.00337269,0.01064,0.00731,0.991,0.004877,0.921,0.2575,7.24e-06,0.0187,0.0314,0.06096,0.32063529310923533,4.203556565223824,0.318,0.4603464589295573,0.000761253478592392,1310.9153061856994,0.0007629409281450524,14.47776521206125,0.004391131219296806,1.0,2.4772462632776868e-05,0.0007939636254199896,0.005898458996878599,1130.3442144419746,0.004984572787486015,0.0325907554482632,0.0005684867209597999,0.9999373285483448,6.2430590259244045,0.0006503007403486905,0.00036180454042475363,6385.280393081202,1450.879731273641,19064.84979715714,0.0010257561170608507,0.0017649673700296353,0.0734136389614768,0.004025746128687264,578.6314643530972,2.9649947936347632e-05,3.088751519178744e-05,0.0011420618843810048,0.00046251470148103225,0.04823838641461238,0.9998000399920016,5.209363686600895e-06,0.001955133178255134,8.460202106074218e-05,9.227325231672422e-07,0.530181422544177,8.050874305269589e-05,0.0001004928801405051
2022-09-27,20046.731200060593,28613868.15817216,0.2336,8576.0,0.03232,1.18e-06,3.868e-05,1.5070000000000001,0.000951,0.0832,58.5,1.7325,189.9,20250.0,442.0,73800.0,1700.0,0.0059371114839651025,36.5,0.06263,0.0013494463155349565,0.0010067484517052518,0.332,32.27,0.02429,0.1693,0.367,0.003270241080505504,0.01084,0.00742,0.998,0.004893,0.951,0.2643,7.19e-06,0.0199,0.03118,0.06214,0.3244,4.278686851865163,0.3262,0.4603080065051019,0.0007304276355813728,1373.0665990683767,0.0007323081489470542,14.48946097546181,0.004716911931120359,1.000010697938548,2.461127189493059e-05,0.0008052602999272171,0.005957251061447674,1195.853420689462,0.004693948533359297,0.03337713247173245,0.0005612003596713066,0.9999417649136955,6.2879486327502505,0.0006439051206192683,0.00035985712255944447,6201.981900519917,1442.336537224306,19689.13697495628,0.001060425129960243,0.001726654587065549,0.07693167366788176,0.004036474842299052,594.9649146554807,2.970935494665309e-05,3.02670418216616e-05,0.001123795053106266,0.0004757386143647269,0.046767862886663014,0.9998000399920016,5.152381268896142e-06,0.0019792004751562047,8.516145053371382e-05,1.0070708113697533e-06,0.5504236341127522,8.639848952917803e-05,9.92816169870147e-05
2022-09-28,19077.682586356597,27559946.22040514,0.2247,8071.230621458346,0.03099,1.172e-06,3.856e-05,1.5350000000000001,0.000915,0.0849,57.6,1.671,186.0,18810.0,443.0,70790.0,1620.0,0.005906000152641883,35.4,0.05962,0.0013079421192763896,0.0009079,0.323,31.68,0.023404814539483274,0.1633,0.3417,0.0033925653781592584,0.01139,0.00731,0.953,0.004793,0.892,0.2529,7.22e-06,0.0203,0.03116,0.06022,0.31909620162868435,4.2275485870738,0.3136,0.4663559153033413,0.0007616645374507501,1309.5644922295146,0.0007645932509699599,14.61247127873293,0.004822542156293192,1.0000417972927134,2.536664366582986e-05,0.0008062193624021408,0.006169726066900853,1162.2308404812643,0.004603630406099124,0.033134606235577777,0.000561590303439457,0.9999194793616928,6.202116847303777,0.0006477424733329711,0.00035317984370054634,6454.053858041938,1448.776329901912,19141.118916552394,0.001145726547846926,0.0018074519953303317,0.07652615965424843,0.004022521836987859,583.9365427266675,3.0009494014178296e-05,3.044642087595393e-05,0.0012464985606121096,0.0004675428856933242,0.04663804611322554,0.9997392801529246,5.084920333786237e-06,0.0022819982397799046,8.594378479469879e-05,9.73686239580136e-07,0.5437179370424492,8.561858830358978e-05,0.00010084536397821646
2022-09-29,19414.701701584905,27916178.987150073,0.227,8127.839127625941,0.03111,1.1973e-06,3.863e-05,1.536,0.000926,0.083,58.2,1.6640000000000001,187.0,18450.0,434.0,71130.0,1632.0,0.005974764205086163,35.6,0.06141,0.00128581,0.000879,0.326,33.91,0.02568,0.1661,0.3466092454847568,0.00335,0.01072,0.00734,0.954,0.0048,0.92,0.2562,7.22e-06,0.0206,0.0312,0.06031,0.32163337557233246,4.2749,0.3258,0.4633097812169285,0.0007508278873943207,1332.3381204846937,0.0007515504811644081,14.566107592647437,0.004786304731084934,1.0,2.5322038330391005e-05,0.0008122699528354052,0.005854076243760357,1155.4606169839033,0.0044384932976309615,0.033673345882525074,0.000563336389113435,0.9999194707975096,6.133622874076303,0.0006338392083302493,0.00036386485385559006,6510.758813970173,1441.5386960726096,19467.058874676954,0.0011187711137150944,0.0018030625957076477,0.07631213335195494,0.003982593731609754,554.7424394050375,2.9309888091746898e-05,3.0173727699990805e-05,0.0012221438396120498,0.0004598510835622944,0.046181164532782135,0.9996001599360256,5.0015661591624595e-06,0.0017861302570545557,8.491490029959457e-05,1.0473729636366818e-06,0.5472034612476682,8.187849232477369e-05,0.00010052667388763796
2022-09-30,19496.035397218257,27953693.17562513,0.227,8149.0,0.03134,1.19e-06,3.969e-05,1.5350000000000001,0.000953,0.0827,57.8,1.678,186.0,18610.0,430.0,70630.0,1685.0,0.006029986345347026,35.9,0.06143,0.001280375584653964,0.00091,0.326,34.81,0.02624,0.166,0.3548,0.00333061,0.01052,0.007380731723429743,0.959,0.004823,0.929,0.255227035854679,7.29e-06,0.019328238713675824,0.0315,0.06065,0.3553,4.291914849176482,0.33153200091710966,0.45806856479706426,0.0007477885195012949,1336.2758592964365,0.0007478207605321337,14.601460597693826,0.004796501018269248,0.9999611043544465,2.5498730396211536e-05,0.0008232018129368467,0.005765863078280394,1154.5767693437388,0.004359293194194283,0.034329792016268394,0.0005796863698779658,0.9999247160250093,6.139878524754483,0.0006359003394978709,0.0003719194790849908,6700.581843854907,1439.6417982079781,19560.009922932477,0.0010744485876194399,0.001786866113082092,0.07512182326928016,0.004045972823273517,586.4527863289734,2.876283406498064e-05,3.0408640304897568e-05,0.001205941124952595,0.00043935039241284985,0.04616378884515193,0.9997000899730081,4.754513936275658e-06,0.0018713710389506358,8.844453138893596e-05,1.0491767040753303e-06,0.5686760065698819,7.740686879632912e-05,0.00010171540233465623
2022-10-01,19315.477048681918,27847445.89764435,0.2248,8148.957410060486,0.03124,1.2e-06,3.997e-05,1.5190000000000001,0.000955,0.0821,57.7,1.678,189.0,18550.0,432.0,70010.0,1695.0,0.006115,35.8,0.06103,0.0012216506921845526,0.000888,0.323,34.01,0.02743,0.1651,0.3603,0.0033442618572225398,0.01047,0.00732,0.951,0.00483,0.907,0.2534,7.36e-06,0.019096623345629588,0.03182449423153609,0.0615,0.3195193508548971,4.2728,0.3396,0.45148734507539645,0.0007560843696910202,1323.930497876629,0.0007564427610747678,14.612525421237414,0.0049267722686267106,0.9999915301810143,2.5392309558892022e-05,0.0008339698129610331,0.00570635062697577,1150.1154205891266,0.004310689059411357,0.03336637733078965,0.0005822759648777135,0.9999321238123207,6.059139020175549,0.0006332710303230073,0.0003678520022458862,6596.954104516863,1456.033775545442,19270.272875492054,0.0010363325728923625,0.001792680404901038,0.07674430329210026,0.004027970808335784,580.5674377743272,2.8241533172722114e-05,3.028448434785985e-05,0.0012086019109521845,0.00043714955168194255,0.04676905212701743,1.0002,4.020020573198729e-06,0.0018638027214038606,8.695830353828166e-05,1.0402145298943464e-06,0.5741918580224451,7.691337883064588e-05,9.990093979984305e-05
